Order_ID,Order_Date,Customer_ID,Customer_Name,Category,Sub_Category,Product_Name,Region,State,City,Quantity,Discount,Unit_Price,Sales,Profit,Payment_Method,Customer_Segment,Sales_Channel,Year,Quarter,Month,Year_Month,Profit_Margin
ORD147918,2023-01-04 06:46:09,CUST15735,Riya Jain,Office Supplies,Paper,A4 Paper Ream,West,Maharashtra,Pune,7,0.05,382.7,2544.96,435.39,Credit Card,Consumer,Online,2023,Q1,Jan,2023-01,0.1711
ORD118854,2023-01-04 07:25:13,CUST12388,Pooja Mehta,Fashion,Women,Women's Kurti,West,Maharashtra,Mumbai,3,0.25,1130.74,2544.16,164.69,Net Banking,Small Business,Online,2023,Q1,Jan,2023-01,0.0647
ORD122530,2023-01-04 07:25:38,CUST10773,Nikhil Sharma,Home Appliances,Kitchen,Air Fryer,North,Punjab,Ludhiana,3,0.1,6571.92,17744.18,2202.77,UPI,Small Business,Retail Store,2023,Q1,Jan,2023-01,0.1241
ORD133997,2023-01-04 07:47:27,CUST12200,Vivek Kumar,Home Appliances,Cleaning,Vacuum Cleaner,North,Uttar Pradesh,Lucknow,6,0.1,9238.51,49887.95,5341.0,UPI,Consumer,Marketplace,2023,Q1,Jan,2023-01,0.1071
ORD137934,2023-01-04 08:14:33,CUST14858,Meera Joshi,Fashion,Footwear,Running Shoes,West,Maharashtra,Pune,3,0.1,3180.8,8588.16,1184.31,UPI,Consumer,Retail Store,2023,Q1,Jan,2023-01,0.1379
ORD129397,2023-01-04 09:13:24,CUST17324,Raj Choudhary,Furniture,Storage,Bookshelf,South,Kerala,Kochi,2,0.3,5625.91,7876.27,111.01,UPI,Consumer,Online,2023,Q1,Jan,2023-01,0.0141
ORD103903,2023-01-04 10:05:31,CUST14614,Arjun Sinha,Fashion,Footwear,Running Shoes,North,Haryana,Gurugram,2,0.1,3169.93,5705.87,710.91,Debit Card,Consumer,Marketplace,2023,Q1,Jan,2023-01,0.1246
ORD111723,2023-01-04 10:40:42,CUST17329,Ankit Bansal,Electronics,Laptops,Dell Inspiron 15,Central,Madhya Pradesh,Indore,6,0.0,54199.29,325195.74,41028.23,Credit Card,Consumer,Retail Store,2023,Q1,Jan,2023-01,0.1262
ORD132290,2023-01-04 11:20:20,CUST11662,Simran Jain,Electronics,Accessories,Wireless Earbuds,South,Tamil Nadu,Chennai,3,0.0,2402.67,7208.01,706.09,UPI,Corporate,Online,2023,Q1,Jan,2023-01,0.098
ORD121053,2023-01-04 11:20:35,CUST15110,Nandini Bansal,Electronics,Mobiles,Samsung Galaxy A55,Central,Madhya Pradesh,Indore,7,0.15,31226.75,185799.16,8705.83,UPI,Consumer,Retail Store,2023,Q1,Jan,2023-01,0.0469
ORD147592,2023-01-04 11:44:08,CUST10416,Kavya Gupta,Fashion,Women,Women's Kurti,East,Odisha,Bhubaneswar,2,0.1,1246.46,2243.63,321.13,UPI,Consumer,Retail Store,2023,Q1,Jan,2023-01,0.1431
ORD121303,2023-01-04 12:46:11,CUST17192,Pooja Bansal,Electronics,Mobiles,OnePlus Nord CE,North,Haryana,Gurugram,5,0.05,25307.07,120208.58,12614.71,Credit Card,Consumer,Marketplace,2023,Q1,Jan,2023-01,0.1049
ORD145888,2023-01-04 13:03:14,CUST11540,Priya Jain,Furniture,Tables,Study Table,North,Haryana,Gurugram,2,0.0,6491.62,12983.24,2013.85,UPI,Consumer,Online,2023,Q1,Jan,2023-01,0.1551
ORD138408,2023-01-04 13:31:02,CUST11745,Mohit Agarwal,Fashion,Footwear,Running Shoes,East,Odisha,Bhubaneswar,5,0.1,3513.51,15810.8,2101.91,Debit Card,Consumer,Online,2023,Q1,Jan,2023-01,0.1329
ORD132934,2023-01-04 14:07:03,CUST13420,Raj Patel,Office Supplies,Stationery,Premium Notebook,West,Gujarat,Ahmedabad,5,0.1,433.74,1951.83,302.41,UPI,Consumer,Online,2023,Q1,Jan,2023-01,0.1549
ORD147033,2023-01-04 14:24:56,CUST15514,Sneha Choudhary,Furniture,Storage,Filing Cabinet,South,Telangana,Hyderabad,10,0.05,6511.31,61857.44,10270.82,Credit Card,Consumer,Retail Store,2023,Q1,Jan,2023-01,0.166
ORD105777,2023-01-04 14:40:47,CUST17450,Ankit Joshi,Electronics,Laptops,HP Pavilion 15,North,Uttarakhand,Dehradun,8,0.0,66203.54,529628.32,54139.53,EMI,Small Business,Online,2023,Q1,Jan,2023-01,0.1022
ORD131365,2023-01-04 14:53:14,CUST17237,Rahul Kumar,Furniture,Storage,Bookshelf,South,Karnataka,Bengaluru,5,0.1,6185.86,27836.37,3925.42,UPI,Consumer,Online,2023,Q1,Jan,2023-01,0.141
ORD122740,2023-01-04 15:19:28,CUST10845,Neha Srivastava,Office Supplies,Paper,A4 Paper Ream,West,Gujarat,Surat,3,0.25,422.93,951.59,75.56,Debit Card,Corporate,Online,2023,Q1,Jan,2023-01,0.0794
ORD147660,2023-01-04 16:44:28,CUST14252,Priya Patel,Furniture,Chairs,Ergonomic Office Chair,West,Gujarat,Surat,2,0.15,8226.63,13985.27,1246.96,UPI,Small Business,Online,2023,Q1,Jan,2023-01,0.0892
ORD100173,2023-01-04 17:17:15,CUST12087,Karan Jain,Electronics,Accessories,Wireless Earbuds,North,Uttar Pradesh,Lucknow,1,0.1,2199.42,1979.48,122.92,Credit Card,Consumer,Retail Store,2023,Q1,Jan,2023-01,0.0621
ORD129224,2023-01-04 17:22:31,CUST17224,Vivek Sinha,Electronics,Laptops,Dell Inspiron 15,North,Punjab,Ludhiana,2,0.05,63364.47,120392.49,14489.15,Cash,Consumer,Marketplace,2023,Q1,Jan,2023-01,0.1203
ORD101281,2023-01-04 18:14:28,CUST17893,Vivek Choudhary,Electronics,Laptops,HP Pavilion 15,South,Kerala,Kochi,1,0.15,62136.59,52816.1,2844.51,Net Banking,Consumer,Marketplace,2023,Q1,Jan,2023-01,0.0539
ORD113100,2023-01-04 18:51:20,CUST14114,Rahul Joshi,Home Appliances,Cooling,Air Cooler,Central,Madhya Pradesh,Bhopal,3,0.05,12325.57,35127.87,4787.42,UPI,Small Business,Online,2023,Q1,Jan,2023-01,0.1363
ORD149971,2023-01-04 18:51:52,CUST10407,Meera Kumar,Fashion,Footwear,Running Shoes,South,Kerala,Kochi,7,0.1,2994.16,18863.21,2195.1,Cash,Consumer,Online,2023,Q1,Jan,2023-01,0.1164
ORD124320,2023-01-04 20:31:40,CUST11602,Tanya Bansal,Electronics,Accessories,Wireless Earbuds,North,Punjab,Ludhiana,1,0.1,2373.44,2136.1,123.69,UPI,Consumer,Retail Store,2023,Q1,Jan,2023-01,0.0579
ORD149519,2023-01-04 23:30:11,CUST16391,Karan Choudhary,Electronics,Laptops,HP Pavilion 15,East,Jharkhand,Ranchi,4,0.15,63520.02,215968.07,8957.28,Net Banking,Consumer,Marketplace,2023,Q1,Jan,2023-01,0.0415
ORD117325,2023-01-05 01:49:50,CUST14688,Rohan Jain,Electronics,Mobiles,iPhone 15,South,Kerala,Kochi,8,0.0,69507.35,556058.8,80834.34,Debit Card,Corporate,Online,2023,Q1,Jan,2023-01,0.1454
ORD104540,2023-01-05 02:09:32,CUST16451,Raj Yadav,Electronics,Laptops,Lenovo IdeaPad Slim,West,Maharashtra,Pune,3,0.0,47054.42,141163.26,19498.0,UPI,Consumer,Online,2023,Q1,Jan,2023-01,0.1381
ORD113699,2023-01-05 03:05:59,CUST14923,Neha Jain,Electronics,Mobiles,OnePlus Nord CE,Central,Chhattisgarh,Raipur,1,0.05,29051.91,27599.31,3169.19,Debit Card,Consumer,Online,2023,Q1,Jan,2023-01,0.1148
ORD146567,2023-01-05 04:45:45,CUST15276,Aditya Gupta,Furniture,Chairs,Ergonomic Office Chair,South,Kerala,Kochi,6,0.25,7874.72,35436.24,1278.38,Credit Card,Consumer,Retail Store,2023,Q1,Jan,2023-01,0.0361
ORD128510,2023-01-05 05:09:59,CUST13530,Nikhil Malhotra,Home Appliances,Kitchen,Mixer Grinder,Central,Madhya Pradesh,Indore,2,0.15,4353.81,7401.48,432.86,Debit Card,Consumer,Marketplace,2023,Q1,Jan,2023-01,0.0585
ORD135534,2023-01-05 05:51:52,CUST14065,Arjun Mishra,Office Supplies,Stationery,Ball Pen Pack,South,Telangana,Hyderabad,4,0.0,196.69,786.76,196.94,Debit Card,Consumer,Online,2023,Q1,Jan,2023-01,0.2503
ORD103793,2023-01-05 05:52:12,CUST17623,Ananya Mehta,Electronics,Accessories,Wireless Earbuds,West,Maharashtra,Pune,1,0.1,2012.04,1810.84,120.73,UPI,Consumer,Online,2023,Q1,Jan,2023-01,0.0667
ORD115002,2023-01-05 09:08:13,CUST10407,Sneha Gupta,Furniture,Tables,Office Work Desk,North,Uttar Pradesh,Lucknow,2,0.05,11670.2,22173.38,3778.91,UPI,Consumer,Online,2023,Q1,Jan,2023-01,0.1704
ORD119315,2023-01-05 09:20:05,CUST10966,Riya Das,Furniture,Tables,Study Table,North,Rajasthan,Jaipur,5,0.0,6373.06,31865.3,4444.67,Credit Card,Corporate,Retail Store,2023,Q1,Jan,2023-01,0.1395
ORD114472,2023-01-05 09:26:20,CUST12947,Karan Kumar,Fashion,Women,Women's Kurti,East,Bihar,Patna,6,0.0,1133.54,6801.24,1413.4,Credit Card,Consumer,Retail Store,2023,Q1,Jan,2023-01,0.2078
ORD147809,2023-01-05 10:21:57,CUST13027,Sneha Singh,Fashion,Footwear,Running Shoes,South,Karnataka,Bengaluru,2,0.1,3120.91,5617.64,641.95,Cash,Consumer,Online,2023,Q1,Jan,2023-01,0.1143
ORD114193,2023-01-05 11:17:16,CUST16242,Pooja Pandey,Electronics,Laptops,HP Pavilion 15,Central,Madhya Pradesh,Bhopal,5,0.1,56168.66,252758.97,21640.1,Credit Card,Consumer,Online,2023,Q1,Jan,2023-01,0.0856
ORD141827,2023-01-05 11:33:09,CUST10729,Kavya Jain,Electronics,Accessories,Power Bank 20000mAh,North,Uttar Pradesh,Lucknow,1,0.05,1776.77,1687.93,154.69,Debit Card,Small Business,Online,2023,Q1,Jan,2023-01,0.0916
ORD149396,2023-01-05 12:07:57,CUST14991,Ankit Pandey,Electronics,Laptops,HP Pavilion 15,North,Uttar Pradesh,Lucknow,4,0.2,64534.24,206509.57,4336.82,Credit Card,Consumer,Marketplace,2023,Q1,Jan,2023-01,0.021
ORD112069,2023-01-05 13:12:09,CUST10196,Sahil Srivastava,Office Supplies,Paper,A4 Paper Ream,West,Gujarat,Ahmedabad,3,0.05,427.16,1217.41,255.57,Credit Card,Consumer,Marketplace,2023,Q1,Jan,2023-01,0.2099
ORD120772,2023-01-05 13:47:42,CUST16251,Meera Srivastava,Electronics,Mobiles,iPhone 15,West,Maharashtra,Mumbai,2,0.25,68185.72,102278.58,-715.65,UPI,Consumer,Retail Store,2023,Q1,Jan,2023-01,-0.007
ORD140442,2023-01-05 14:03:57,CUST16988,Mohit Patel,Electronics,Accessories,Bluetooth Speaker,North,Haryana,Gurugram,4,0.05,3799.87,14439.51,1366.74,Debit Card,Consumer,Retail Store,2023,Q1,Jan,2023-01,0.0947
ORD122754,2023-01-05 15:09:57,CUST17462,Simran Joshi,Electronics,Mobiles,Samsung Galaxy A55,East,Odisha,Bhubaneswar,1,0.05,31574.52,29995.79,2361.75,Credit Card,Corporate,Retail Store,2023,Q1,Jan,2023-01,0.0787
ORD144838,2023-01-05 15:24:45,CUST14459,Sneha Patel,Electronics,Laptops,Dell Inspiron 15,West,Gujarat,Surat,8,0.0,52857.85,422862.8,63573.8,Debit Card,Corporate,Online,2023,Q1,Jan,2023-01,0.1503
ORD113281,2023-01-05 15:34:59,CUST15399,Priya Singh,Fashion,Women,Women's Kurti,South,Kerala,Kochi,4,0.1,1211.07,4359.85,596.65,UPI,Consumer,Marketplace,2023,Q1,Jan,2023-01,0.1369
ORD113090,2023-01-05 16:01:30,CUST10621,Muskan Verma,Electronics,Mobiles,OnePlus Nord CE,North,Uttarakhand,Dehradun,7,0.2,28011.62,156865.07,3686.66,Cash,Consumer,Online,2023,Q1,Jan,2023-01,0.0235
ORD113989,2023-01-05 16:37:12,CUST16723,Nikhil Mehta,Home Appliances,Cooling,Air Cooler,East,West Bengal,Kolkata,6,0.05,11862.14,67614.2,7113.74,UPI,Small Business,Retail Store,2023,Q1,Jan,2023-01,0.1052
ORD125064,2023-01-05 17:06:20,CUST12317,Aditya Pandey,Office Supplies,Stationery,Premium Notebook,West,Maharashtra,Mumbai,2,0.2,490.6,784.96,65.05,Net Banking,Consumer,Retail Store,2023,Q1,Jan,2023-01,0.0829
ORD107566,2023-01-05 17:32:24,CUST15588,Shreya Sharma,Electronics,Laptops,Dell Inspiron 15,North,Rajasthan,Jaipur,4,0.1,52638.68,189499.25,13467.04,UPI,Corporate,Online,2023,Q1,Jan,2023-01,0.0711
ORD138594,2023-01-05 17:40:17,CUST16804,Vivek Shah,Office Supplies,Paper,A4 Paper Ream,Central,Madhya Pradesh,Indore,2,0.05,395.05,750.6,121.77,Net Banking,Corporate,Marketplace,2023,Q1,Jan,2023-01,0.1622
ORD107954,2023-01-05 17:44:33,CUST12725,Ishita Gupta,Home Appliances,Cleaning,Vacuum Cleaner,South,Karnataka,Bengaluru,1,0.1,10454.26,9408.83,933.73,UPI,Corporate,Retail Store,2023,Q1,Jan,2023-01,0.0992
ORD114524,2023-01-05 18:07:23,CUST13737,Ayush Das,Electronics,Laptops,Dell Inspiron 15,North,Rajasthan,Jaipur,4,0.0,61325.39,245301.56,32494.35,EMI,Consumer,Retail Store,2023,Q1,Jan,2023-01,0.1325
ORD134235,2023-01-05 18:28:14,CUST14940,Meera Srivastava,Electronics,Laptops,Dell Inspiron 15,East,Jharkhand,Ranchi,3,0.25,62382.44,140360.49,-1016.56,Debit Card,Corporate,Online,2023,Q1,Jan,2023-01,-0.0072
ORD135077,2023-01-05 19:37:49,CUST14334,Aarav Singh,Electronics,Accessories,Bluetooth Speaker,East,Bihar,Patna,7,0.0,3532.31,24726.17,2775.39,EMI,Corporate,Retail Store,2023,Q1,Jan,2023-01,0.1122
ORD125101,2023-01-05 20:28:32,CUST14648,Tanya Pandey,Office Supplies,Stationery,Ball Pen Pack,North,Uttar Pradesh,Lucknow,2,0.15,184.3,313.31,48.2,UPI,Consumer,Online,2023,Q1,Jan,2023-01,0.1538
ORD115343,2023-01-05 21:12:03,CUST16394,Muskan Verma,Home Appliances,Cleaning,Vacuum Cleaner,North,Uttar Pradesh,Kanpur,1,0.25,10284.69,7713.52,135.92,Cash,Corporate,Retail Store,2023,Q1,Jan,2023-01,0.0176
ORD130843,2023-01-05 21:46:03,CUST13172,Manish Yadav,Electronics,Laptops,Dell Inspiron 15,West,Maharashtra,Pune,4,0.1,59148.37,212934.13,13258.85,EMI,Consumer,Retail Store,2023,Q1,Jan,2023-01,0.0623
ORD111528,2023-01-05 22:33:51,CUST10099,Rohan Mishra,Electronics,Accessories,Power Bank 20000mAh,Central,Madhya Pradesh,Bhopal,1,0.1,1681.85,1513.66,131.11,Debit Card,Consumer,Online,2023,Q1,Jan,2023-01,0.0866
ORD136214,2023-01-05 22:39:14,CUST14691,Kavya Sinha,Home Appliances,Cleaning,Vacuum Cleaner,South,Karnataka,Bengaluru,2,0.1,9764.92,17576.86,1967.32,UPI,Consumer,Online,2023,Q1,Jan,2023-01,0.1119
ORD139708,2023-01-05 23:54:11,CUST17044,Kavya Bansal,Fashion,Footwear,Running Shoes,North,Uttar Pradesh,Lucknow,3,0.05,3236.18,9223.11,1870.91,Cash,Consumer,Online,2023,Q1,Jan,2023-01,0.2029
ORD144255,2023-01-06 00:23:55,CUST14936,Ishita Joshi,Furniture,Storage,Bookshelf,Central,Madhya Pradesh,Indore,6,0.05,5767.0,32871.9,5376.26,EMI,Consumer,Retail Store,2023,Q1,Jan,2023-01,0.1636
ORD108852,2023-01-06 01:11:52,CUST16295,Mohit Mishra,Office Supplies,Stationery,Ball Pen Pack,North,Punjab,Ludhiana,1,0.1,172.56,155.3,28.35,Debit Card,Small Business,Online,2023,Q1,Jan,2023-01,0.1825
ORD128396,2023-01-06 02:27:42,CUST10061,Ankit Gupta,Fashion,Footwear,Running Shoes,South,Kerala,Kochi,2,0.05,3145.93,5977.27,1175.91,Net Banking,Consumer,Online,2023,Q1,Jan,2023-01,0.1967
ORD126492,2023-01-06 02:34:22,CUST10405,Aisha Bansal,Fashion,Men,Men's Casual Shirt,West,Gujarat,Ahmedabad,1,0.2,1351.75,1081.4,85.9,UPI,Consumer,Marketplace,2023,Q1,Jan,2023-01,0.0794
ORD140585,2023-01-06 03:06:02,CUST14625,Riya Jain,Electronics,Accessories,Bluetooth Speaker,West,Maharashtra,Mumbai,7,0.0,3546.25,24823.75,2825.17,Credit Card,Consumer,Retail Store,2023,Q1,Jan,2023-01,0.1138
ORD126440,2023-01-06 03:40:26,CUST14338,Raj Shah,Office Supplies,Stationery,Ball Pen Pack,East,West Bengal,Kolkata,1,0.1,180.65,162.58,24.22,Net Banking,Small Business,Marketplace,2023,Q1,Jan,2023-01,0.149
ORD103861,2023-01-06 04:10:02,CUST11484,Raj Patel,Office Supplies,Printing,Laser Printer,South,Tamil Nadu,Chennai,10,0.15,18187.39,154592.82,16806.25,Net Banking,Corporate,Retail Store,2023,Q1,Jan,2023-01,0.1087
ORD129650,2023-01-06 04:10:41,CUST15016,Rohan Srivastava,Office Supplies,Printing,Laser Printer,South,Kerala,Kochi,2,0.1,19696.53,35453.75,6744.18,UPI,Corporate,Retail Store,2023,Q1,Jan,2023-01,0.1902
ORD115518,2023-01-06 04:38:10,CUST13381,Kavya Singh,Furniture,Storage,Filing Cabinet,South,Tamil Nadu,Chennai,5,0.0,7251.54,36257.7,7175.63,Net Banking,Corporate,Marketplace,2023,Q1,Jan,2023-01,0.1979
ORD108868,2023-01-06 07:04:34,CUST13533,Vivaan Yadav,Office Supplies,Paper,A4 Paper Ream,South,Kerala,Kochi,5,0.05,405.7,1927.07,293.54,Credit Card,Corporate,Online,2023,Q1,Jan,2023-01,0.1523
ORD145596,2023-01-06 08:14:28,CUST11589,Mohit Patel,Office Supplies,Stationery,Premium Notebook,West,Gujarat,Ahmedabad,3,0.2,471.95,1132.68,137.67,Credit Card,Consumer,Retail Store,2023,Q1,Jan,2023-01,0.1215
ORD121038,2023-01-06 08:45:22,CUST13216,Vivaan Verma,Electronics,Accessories,Bluetooth Speaker,South,Telangana,Hyderabad,1,0.05,3492.63,3318.0,316.55,Cash,Corporate,Retail Store,2023,Q1,Jan,2023-01,0.0954
ORD132121,2023-01-06 12:23:36,CUST11997,Shreya Malhotra,Home Appliances,Kitchen,Air Fryer,West,Gujarat,Ahmedabad,5,0.15,7111.28,30222.94,2609.97,UPI,Consumer,Online,2023,Q1,Jan,2023-01,0.0864
ORD149513,2023-01-06 12:33:31,CUST13480,Rahul Patel,Electronics,Accessories,Power Bank 20000mAh,East,Odisha,Bhubaneswar,3,0.05,1813.21,5167.65,440.28,Net Banking,Small Business,Online,2023,Q1,Jan,2023-01,0.0852
ORD144701,2023-01-06 14:47:23,CUST15433,Nandini Patel,Office Supplies,Paper,A4 Paper Ream,West,Gujarat,Surat,1,0.15,385.37,327.56,53.95,Credit Card,Consumer,Online,2023,Q1,Jan,2023-01,0.1647
ORD126413,2023-01-06 15:15:23,CUST12246,Aarav Mishra,Home Appliances,Kitchen,Mixer Grinder,South,Kerala,Kochi,5,0.0,4448.12,22240.6,3095.07,Debit Card,Corporate,Online,2023,Q1,Jan,2023-01,0.1392
ORD104903,2023-01-06 15:39:34,CUST14362,Sneha Singh,Fashion,Men,Men's Casual Shirt,East,Jharkhand,Ranchi,1,0.15,1532.3,1302.46,126.79,EMI,Consumer,Online,2023,Q1,Jan,2023-01,0.0973
ORD103520,2023-01-06 16:08:47,CUST17374,Sneha Sharma,Electronics,Accessories,Bluetooth Speaker,West,Gujarat,Surat,5,0.05,3470.18,16483.35,1540.27,Net Banking,Consumer,Retail Store,2023,Q1,Jan,2023-01,0.0934
ORD104785,2023-01-06 16:14:50,CUST13062,Arjun Kumar,Office Supplies,Stationery,Premium Notebook,South,Telangana,Hyderabad,2,0.0,473.14,946.28,196.87,Credit Card,Consumer,Marketplace,2023,Q1,Jan,2023-01,0.208
ORD103967,2023-01-06 17:19:32,CUST17528,Neha Singh,Electronics,Mobiles,OnePlus Nord CE,West,Maharashtra,Pune,1,0.0,25442.16,25442.16,3087.62,UPI,Corporate,Retail Store,2023,Q1,Jan,2023-01,0.1214
ORD140769,2023-01-06 17:44:05,CUST12035,Meera Joshi,Office Supplies,Paper,A4 Paper Ream,West,Gujarat,Surat,2,0.0,427.35,854.7,218.53,Net Banking,Corporate,Online,2023,Q1,Jan,2023-01,0.2557
ORD109388,2023-01-06 18:16:53,CUST12063,Ananya Jain,Furniture,Storage,Filing Cabinet,North,Uttar Pradesh,Lucknow,3,0.15,7679.02,19581.5,1821.52,Credit Card,Consumer,Marketplace,2023,Q1,Jan,2023-01,0.093
ORD103008,2023-01-06 18:33:49,CUST11250,Raj Das,Fashion,Footwear,Running Shoes,South,Andhra Pradesh,Vijayawada,2,0.15,3199.44,5439.05,500.02,Net Banking,Small Business,Online,2023,Q1,Jan,2023-01,0.0919
ORD143471,2023-01-06 18:39:25,CUST12382,Kavya Gupta,Furniture,Chairs,Ergonomic Office Chair,South,Tamil Nadu,Chennai,3,0.0,8345.09,25035.27,3601.52,EMI,Consumer,Online,2023,Q1,Jan,2023-01,0.1439
ORD103018,2023-01-06 18:40:38,CUST14691,Pooja Joshi,Office Supplies,Printing,Laser Printer,East,Bihar,Patna,4,0.05,17531.81,66620.88,13359.37,Debit Card,Corporate,Retail Store,2023,Q1,Jan,2023-01,0.2005
ORD141224,2023-01-06 20:17:01,CUST11601,Rohan Srivastava,Furniture,Tables,Study Table,West,Goa,Panaji,1,0.0,6677.76,6677.76,1277.92,UPI,Consumer,Online,2023,Q1,Jan,2023-01,0.1914
ORD149577,2023-01-06 20:20:35,CUST14853,Nikhil Das,Furniture,Chairs,Ergonomic Office Chair,East,Odisha,Bhubaneswar,1,0.15,8692.51,7388.63,553.74,Credit Card,Corporate,Online,2023,Q1,Jan,2023-01,0.0749
ORD138665,2023-01-06 20:43:53,CUST11146,Neha Singh,Electronics,Laptops,Lenovo IdeaPad Slim,Central,Chhattisgarh,Raipur,4,0.15,48573.31,165149.25,6394.29,Debit Card,Consumer,Online,2023,Q1,Jan,2023-01,0.0387
ORD136273,2023-01-06 21:26:39,CUST11190,Nikhil Sinha,Electronics,Mobiles,Samsung Galaxy A55,South,Kerala,Kochi,7,0.05,28990.23,192785.03,16188.26,Cash,Consumer,Online,2023,Q1,Jan,2023-01,0.084
ORD114646,2023-01-06 21:30:31,CUST16756,Nikhil Sharma,Furniture,Storage,Filing Cabinet,Central,Madhya Pradesh,Indore,1,0.05,7692.5,7307.88,1175.34,UPI,Corporate,Online,2023,Q1,Jan,2023-01,0.1608
ORD141175,2023-01-06 23:43:00,CUST11787,Rohan Verma,Fashion,Men,Men's Casual Shirt,North,Punjab,Ludhiana,8,0.2,1480.88,9477.63,1001.0,UPI,Corporate,Online,2023,Q1,Jan,2023-01,0.1056
ORD115906,2023-01-06 23:50:07,CUST14482,Aisha Gupta,Furniture,Chairs,Ergonomic Office Chair,North,Uttarakhand,Dehradun,4,0.0,8895.11,35580.44,6195.11,UPI,Corporate,Online,2023,Q1,Jan,2023-01,0.1741
ORD139612,2023-01-07 00:25:00,CUST10015,Tanya Pandey,Office Supplies,Stationery,Ball Pen Pack,Central,Madhya Pradesh,Indore,4,0.1,180.1,648.36,111.74,Credit Card,Corporate,Marketplace,2023,Q1,Jan,2023-01,0.1723
ORD102025,2023-01-07 01:07:32,CUST12586,Karan Choudhary,Office Supplies,Stationery,Ball Pen Pack,North,Uttar Pradesh,Kanpur,5,0.05,164.01,779.05,121.55,Net Banking,Consumer,Online,2023,Q1,Jan,2023-01,0.156
ORD117759,2023-01-07 02:14:28,CUST14484,Sneha Shah,Furniture,Storage,Bookshelf,South,Tamil Nadu,Chennai,5,0.0,5720.43,28602.15,5237.84,Cash,Consumer,Online,2023,Q1,Jan,2023-01,0.1831
ORD106429,2023-01-07 02:59:34,CUST12489,Vivek Malhotra,Electronics,Mobiles,iPhone 15,North,Punjab,Ludhiana,1,0.3,68019.31,47613.52,-1799.48,Debit Card,Corporate,Retail Store,2023,Q1,Jan,2023-01,-0.0378
ORD106447,2023-01-07 03:52:25,CUST14481,Kavya Yadav,Home Appliances,Cooling,Air Cooler,South,Telangana,Hyderabad,1,0.1,10402.6,9362.34,860.67,Cash,Small Business,Retail Store,2023,Q1,Jan,2023-01,0.0919
ORD111519,2023-01-07 03:54:03,CUST17985,Nikhil Gupta,Office Supplies,Stationery,Premium Notebook,South,Karnataka,Bengaluru,1,0.05,470.94,447.39,91.29,UPI,Consumer,Marketplace,2023,Q1,Jan,2023-01,0.2041
ORD134640,2023-01-07 04:50:58,CUST17034,Nikhil Sinha,Electronics,Mobiles,OnePlus Nord CE,South,Kerala,Kochi,5,0.0,28461.17,142305.85,19580.3,EMI,Consumer,Retail Store,2023,Q1,Jan,2023-01,0.1376
ORD136639,2023-01-07 04:56:25,CUST14340,Riya Bansal,Fashion,Men,Men's Casual Shirt,East,Odisha,Bhubaneswar,6,0.25,1294.33,5824.48,369.81,Cash,Consumer,Retail Store,2023,Q1,Jan,2023-01,0.0635
ORD106350,2023-01-07 05:35:13,CUST11613,Aisha Sinha,Electronics,Accessories,Bluetooth Speaker,North,Rajasthan,Jaipur,4,0.05,3272.55,12435.69,1239.15,Credit Card,Corporate,Online,2023,Q1,Jan,2023-01,0.0996
ORD136770,2023-01-07 05:47:42,CUST16374,Sneha Yadav,Furniture,Tables,Study Table,North,Haryana,Gurugram,2,0.05,6910.39,13129.74,1639.77,UPI,Small Business,Retail Store,2023,Q1,Jan,2023-01,0.1249
ORD142426,2023-01-07 07:00:36,CUST11592,Ishita Singh,Furniture,Chairs,Ergonomic Office Chair,Central,Madhya Pradesh,Indore,8,0.3,7699.81,43118.94,634.76,UPI,Consumer,Online,2023,Q1,Jan,2023-01,0.0147
ORD112938,2023-01-07 07:42:18,CUST12392,Ayush Joshi,Office Supplies,Printing,Laser Printer,North,Haryana,Gurugram,1,0.2,18810.24,15048.19,1842.49,Cash,Consumer,Marketplace,2023,Q1,Jan,2023-01,0.1224
ORD140118,2023-01-07 09:25:58,CUST15453,Neha Joshi,Office Supplies,Stationery,Premium Notebook,East,Odisha,Bhubaneswar,4,0.1,459.07,1652.65,217.84,Net Banking,Consumer,Online,2023,Q1,Jan,2023-01,0.1318
ORD140700,2023-01-07 09:41:48,CUST15737,Simran Malhotra,Fashion,Women,Women's Kurti,North,Delhi,New Delhi,3,0.1,1098.7,2966.49,326.13,UPI,Consumer,Online,2023,Q1,Jan,2023-01,0.1099
ORD144423,2023-01-07 10:00:54,CUST12575,Meera Mehta,Electronics,Accessories,Bluetooth Speaker,Central,Madhya Pradesh,Bhopal,3,0.0,3355.11,10065.33,981.87,Credit Card,Corporate,Retail Store,2023,Q1,Jan,2023-01,0.0975
ORD133702,2023-01-07 10:13:28,CUST15596,Nandini Verma,Home Appliances,Kitchen,Air Fryer,South,Tamil Nadu,Chennai,3,0.05,6824.87,19450.88,2685.7,UPI,Small Business,Online,2023,Q1,Jan,2023-01,0.1381
ORD132900,2023-01-07 10:15:39,CUST16488,Simran Yadav,Electronics,Accessories,Bluetooth Speaker,South,Tamil Nadu,Chennai,2,0.15,3277.53,5571.8,310.26,UPI,Consumer,Retail Store,2023,Q1,Jan,2023-01,0.0557
